거래량,거래금액_만원단위,20년7월TOP3대상여부,시장구분,종목명,종목번호,표준산업구분코드_대분류,표준산업구분코드_소분류,표준산업구분코드_중분류,평균가격,기준년월
175379.52631578947,201523.57894736843,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11490.712923041188,202005
300808.1818181818,377434.0,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,12547.331582494431,202006
64342.0,74898.45,N,코스닥,싸이토젠,A217330,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,11640.67793975941,202007
85579.73913043478,58748.434782608696,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,6864.75974097892,201907
115276.52380952382,63948.95238095238,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,5547.439345639697,201908
123973.78947368421,74528.0,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,6011.593282451045,201909
1330499.4761904762,829605.4761904762,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,6235.293519737611,201910
220751.33333333334,116116.33333333333,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,5260.051279418471,201911
147330.65,74534.05,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,5058.964309191605,201912
1113251.7,718075.35,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,6450.251546887375,202001
423085.05,234549.05,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,5543.780145386843,202002
235368.31818181818,86899.45454545454,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,3692.062517875755,202003
188581.35,77059.85,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,4086.292202277691,202004
444037.5789473684,221701.0,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,4992.843185154788,202005
190430.18181818182,89484.18181818182,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,4699.054580729182,202006
124752.25,55330.35,N,코스닥,에스디생명공학,A217480,제조업,기타 화학제품 제조업,의약품 제외,4435.2186032716845,202007
6469918.695652174,1650783.6956521738,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2551.4751781371087,201907
746873.4761904762,168813.95238095237,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2260.275103649544,201908
396058.5263157895,93131.68421052632,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2351.4626759043585,201909
200158.0,44458.619047619046,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2221.176223164652,201910
156671.57142857142,33139.47619047619,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2115.2194931283307,201911
120944.2,23301.15,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,1926.6033426985339,201912
686349.2,148472.75,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2163.2246384202094,202001
2048835.2,464385.05,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2266.5807869759365,202002
449820.9090909091,59654.22727272727,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,1326.1772867181485,202003
508277.45,76789.2,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,1510.7732991105547,202004
2399689.8947368423,483866.8947368421,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2016.3725979681408,202005
484070.63636363635,98606.72727272728,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2037.0317855564656,202006
773277.95,163708.4,N,코스닥,러셀,A217500,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,2117.0705824471006,202007
8268479.652173913,1526318.0869565217,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1845.947684657153,201907
6077906.238095238,1036409.5714285715,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1705.2082260376774,201908
1141830.0,181686.0,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1591.1825753395865,201909
575082.0476190476,86991.04761904762,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1512.671939233847,201910
1016271.619047619,156090.90476190476,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1535.9171882432631,201911
210758.8,28953.1,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1373.7552121192566,201912
702263.25,100335.4,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1428.7434234953914,202001
503476.45,70436.9,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1399.0108176857127,202002
551152.7272727273,54179.86363636364,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,983.0281327729651,202003
1272079.75,155744.4,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1224.3288991904792,202004
1114713.1578947369,147110.36842105264,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1319.7150081092377,202005
3233531.8181818184,486399.0909090909,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1504.234744727479,202006
8950039.9,1684522.2,N,코스닥,켐온,A217600,전문· 과학 및 기술 서비스업,자연과학 및 공학 연구개발업,연구개발업,1882.1393187308583,202007
299828.652173913,450189.04347826086,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,15014.877337911408,201907
273620.4761904762,343582.7619047619,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,12556.909727237762,201908
218112.26315789475,319005.5789473684,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,14625.751634901679,201909
779413.7619047619,798390.380952381,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,10243.472978989277,201910
510062.7619047619,405621.1904761905,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,7952.378036017603,201911
326708.15,258631.25,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,7916.277876753304,201912
333348.2,251697.5,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,7550.588243764328,202001
432903.15,293090.0,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,6770.33650598292,202002
2959860.727272727,2304926.1818181816,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,7787.279180334897,202003
1501742.65,1317049.65,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,8770.142141198427,202004
1921090.0526315789,1801818.6315789474,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,9379.147162366235,202005
1959386.6363636365,2042610.1818181819,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,10424.742845082365,202006
597136.6,541741.75,Y,코스닥,강스템바이오텍,A217730,제조업,기초 의약물질 및 생물학적 제제 제조업,의료용 물질 및 의약품 제조업,9072.325327236684,202007
52145.0,55762.0,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,10693.642727011218,201907
23255.761904761905,20915.095238095237,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,8993.511080715276,201908
338038.6842105263,337387.84210526315,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,9980.746519979417,201909
117743.04761904762,72702.0,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,6174.632088276165,201910
34259.666666666664,19967.571428571428,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,5828.302891224305,201911
21509.1,11022.6,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,5124.621671757535,201912
72162.4,41962.55,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,5815.015853131271,202001
319564.55,250589.4,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,7841.589437877261,202002
297862.0,179282.63636363635,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,6018.983165480536,202003
285998.95,175917.9,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,6150.998106811231,202004
450697.4736842105,341215.5789473684,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,7570.834070981446,202005
178734.31818181818,131782.13636363635,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,7373.0740522690485,202006
168929.45,124850.05,N,코스닥,엔에스,A217820,제조업,특수 목적용 기계 제조업,기타 기계 및 장비 제조업,7390.662196556017,202007
100252.78260869565,31237.521739130436,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3115.8757818280233,201907
1360359.142857143,455129.71428571426,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3345.658509927105,201908
2842438.6842105263,1134854.9473684211,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3992.5397640850842,201909
570081.4285714285,203563.09523809524,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3570.7722622749807,201910
149395.14285714287,45042.47619047619,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3014.989331584057,201911
204487.1,62190.3,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3041.282310717889,201912
1366003.2,466409.6,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3414.4107422295933,202001
365077.9,119487.65,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3272.935721389873,202002
260849.72727272726,55392.181818181816,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,2123.5284543835232,202003
251984.15,64151.7,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,2545.862507622007,202004
4146302.3684210526,1601003.3684210526,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3861.279825163181,202005
923328.2727272727,315823.5,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3420.4898661571265,202006
804659.15,277976.0,N,코스닥,미래생명자원,A218150,제조업,동물용 사료 및 조제식품 제조업,식료품 제조업,3454.5807376949606,202007
